filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./guessit/options.py,yaml_load,B506,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/20.html,Use of unsafe yaml load. Allows instantiation of arbitrary objects. Consider yaml.safe_load().,223,23,50,[223],https://bandit.readthedocs.io/en/1.7.6/plugins/b506_yaml_load.html
./guessit/test/rules/processors_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,17,4,30,[17],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./guessit/test/rules/processors_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,21,4,38,[21],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./guessit/test/rules/processors_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,25,4,28,[25],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./guessit/test/rules/processors_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,36,4,35,[36],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./guessit/test/rules/processors_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,41,4,38,[41],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./guessit/test/rules/processors_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,45,4,35,[45],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./guessit/test/rules/processors_test.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,4,44,[46],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./guessit/test/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,17,4,33,[17],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./guessit/test/test_api.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,22,4,77,[22],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
