filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./docs/jinjaext.py,try_except_pass,B110,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,"Try, Except, Pass detected.",98,8,16,"[98, 99]",https://bandit.readthedocs.io/en/1.7.6/plugins/b110_try_except_pass.html
./examples/bench.py,jinja2_autoescape_false,B701,HIGH,HIGH,https://cwe.mitre.org/data/definitions/94.html,"By default, jinja2 sets autoescape to False. Consider using autoescape=True or use the select_autoescape function to mitigate XSS vulnerabilities.",16,17,1,"[16, 17, 18, 19, 20]",https://bandit.readthedocs.io/en/1.7.6/plugins/b701_jinja2_autoescape_false.html
./examples/bench.py,use_of_mako_templates,B702,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/80.html,"Mako templates allow HTML/JS rendering by default and are inherently open to XSS attacks. Ensure variables in all templates are properly sanitized via the 'n', 'h' or 'x' flags (depending on context). For example, to HTML escape the variable 'data' do ${ data |h }.",150,20,4,"[150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178]",https://bandit.readthedocs.io/en/1.7.6/plugins/b702_use_of_mako_templates.html
./examples/rwbench/rwbench.py,jinja2_autoescape_false,B701,HIGH,HIGH,https://cwe.mitre.org/data/definitions/94.html,"By default, jinja2 sets autoescape to False. Consider using autoescape=True or use the select_autoescape function to mitigate XSS vulnerabilities.",30,12,69,[30],https://bandit.readthedocs.io/en/1.7.6/plugins/b701_jinja2_autoescape_false.html
./examples/rwbench/rwbench.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,41,20,33,[41],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_calls.html#b311-random
./examples/rwbench/rwbench.py,blacklist,B311,LOW,HIGH,https://cwe.mitre.org/data/definitions/330.html,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,43,50,81,[43],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_calls.html#b311-random
./jinja2/_stringdefs.py,blacklist,B307,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/78.html,Use of possibly insecure function - consider using safer ast.literal_eval.,25,9,12306,[25],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_calls.html#b307-eval
./jinja2/bccache.py,blacklist,B403,LOW,HIGH,https://cwe.mitre.org/data/definitions/502.html,Consider possible security implications associated with cPickle module.,20,0,24,[20],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b403-import-pickle
./jinja2/bccache.py,blacklist,B302,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,Deserialization with the marshal module is possibly dangerous.,68,24,39,[68],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_calls.html#b302-marshal
./jinja2/bccache.py,blacklist,B302,MEDIUM,HIGH,https://cwe.mitre.org/data/definitions/502.html,Deserialization with the marshal module is possibly dangerous.,70,24,47,[70],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_calls.html#b302-marshal
./jinja2/nodes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,67,12,70,[67],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./jinja2/nodes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,68,12,71,[68],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./jinja2/parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'sub',531,25,30,[531],https://bandit.readthedocs.io/en/1.7.6/plugins/b105_hardcoded_password_string.html
./jinja2/parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'add',535,25,30,[535],https://bandit.readthedocs.io/en/1.7.6/plugins/b105_hardcoded_password_string.html
./jinja2/parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'dot',662,29,34,[662],https://bandit.readthedocs.io/en/1.7.6/plugins/b105_hardcoded_password_string.html
./jinja2/parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'lbracket',662,52,62,[662],https://bandit.readthedocs.io/en/1.7.6/plugins/b105_hardcoded_password_string.html
./jinja2/parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'lparen',664,31,39,[664],https://bandit.readthedocs.io/en/1.7.6/plugins/b105_hardcoded_password_string.html
./jinja2/parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'pipe',666,31,37,[666],https://bandit.readthedocs.io/en/1.7.6/plugins/b105_hardcoded_password_string.html
./jinja2/parser.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'name',668,31,37,[668],https://bandit.readthedocs.io/en/1.7.6/plugins/b105_hardcoded_password_string.html
