filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./example/settings/dev.py,hardcoded_password_string,B105,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'abc123',33,13,21,[33],https://bandit.readthedocs.io/en/1.7.6/plugins/b105_hardcoded_password_string.html
./example/tests/__init__.py,hardcoded_password_default,B107,LOW,MEDIUM,https://cwe.mitre.org/data/definitions/259.html,Possible hardcoded password: 'pw',17,4,19,"[17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",https://bandit.readthedocs.io/en/1.7.6/plugins/b107_hardcoded_password_default.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,13,4,101,[13],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,14,4,109,[14],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,18,4,85,[18],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,25,4,99,[25],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,29,4,87,[29],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,37,4,99,[37],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,38,4,96,[38],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,46,4,33,[46],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,51,4,29,[51],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,52,4,37,[52],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,53,4,71,[53],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,61,4,101,[61],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,62,4,42,"[62, 63, 64]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,68,4,85,[68],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,73,4,82,[73],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,78,4,94,[78],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,85,4,101,[85],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,86,4,68,"[86, 87, 88]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,94,4,82,[94],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,104,4,45,"[104, 105]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,109,4,87,[109],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_includes.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,113,4,96,[113],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_meta.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,39,4,40,[39],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_meta.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,64,4,40,[64],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_model_resource_name.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,23,4,139,[23],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_model_resource_name.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,34,4,134,[34],https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_model_resource_name.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,45,8,57,"[45, 46]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_model_resource_name.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,53,8,57,"[53, 54]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_model_resource_name.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,60,8,57,"[60, 61]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_model_resource_name.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,67,8,62,"[67, 68]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
./example/tests/integration/test_model_resource_name.py,assert_used,B101,LOW,HIGH,https://cwe.mitre.org/data/definitions/703.html,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,74,8,56,"[74, 75]",https://bandit.readthedocs.io/en/1.7.6/plugins/b101_assert_used.html
