filename,test_name,test_id,issue_severity,issue_confidence,issue_cwe,issue_text,line_number,col_offset,end_col_offset,line_range,more_info
./lib/Crypto/Cipher/AES.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module _create_cipher are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,40,0,40,[40],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b413-import-pycrypto
./lib/Crypto/Cipher/AES.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module load_pycryptodome_raw_lib are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,41,0,56,"[41, 42, 43]",https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b413-import-pycrypto
./lib/Crypto/Cipher/AES.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module _cpuid are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,45,0,30,[45],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b413-import-pycrypto
./lib/Crypto/Cipher/ARC2.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module _create_cipher are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,36,0,40,[36],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b413-import-pycrypto
./lib/Crypto/Cipher/ARC2.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module byte_string are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,37,0,45,[37],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b413-import-pycrypto
./lib/Crypto/Cipher/ARC2.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module load_pycryptodome_raw_lib are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,38,0,56,"[38, 39, 40]",https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b413-import-pycrypto
./lib/Crypto/Cipher/ARC4.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module b are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,23,0,35,[23],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b413-import-pycrypto
./lib/Crypto/Cipher/ARC4.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module load_pycryptodome_raw_lib are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,25,0,70,"[25, 26, 27]",https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b413-import-pycrypto
./lib/Crypto/Cipher/Blowfish.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module _create_cipher are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,36,0,40,[36],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b413-import-pycrypto
./lib/Crypto/Cipher/Blowfish.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module load_pycryptodome_raw_lib are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,37,0,46,"[37, 38, 39]",https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b413-import-pycrypto
./lib/Crypto/Cipher/CAST.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module _create_cipher are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,36,0,40,[36],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b413-import-pycrypto
./lib/Crypto/Cipher/CAST.py,blacklist,B413,HIGH,HIGH,https://cwe.mitre.org/data/definitions/327.html,The pyCrypto library and its module byte_string are no longer actively maintained and have been deprecated. Consider using pyca/cryptography library.,37,0,45,[37],https://bandit.readthedocs.io/en/1.7.6/blacklists/blacklist_imports.html#b413-import-pycrypto
